;rede_id;redner_id;redner_name;fraktion;rolle_kurz;sitzung-nr;sitzung-datum;rede_länge;anti_eliticm;people_centrism;left_wing_ideology;right_wing_ideology
2414;ID201710300;11004900;René Springer;AFD;;17;17.02.2022;473;0.05526;0.040600758;0.00712637;0.021181006
2415;ID201710400;11004666;Jens Beeck;FDP;;17;17.02.2022;655;0.008583055;0.03349655;0.0052657216;0.0045154463
2416;ID201710500;11004181;Kathrin Vogler;DIE LINKE;;17;17.02.2022;281;0.011424121;0.02557806;0.008912095;0.0044951094
2417;ID201710600;11004639;Jürgen Coße;SPD;;17;17.02.2022;574;0.008616872;0.027719034;0.0051737423;0.004982774
2418;ID201710700;11004331;Markus Koob;CDU/CSU;;17;17.02.2022;881;0.061143093;0.031381827;0.009204303;0.01648899
2419;ID201710900;11004050;Jürgen Hardt;CDU/CSU;;17;17.02.2022;709;0.018130083;0.007087871;0.004673489;0.0048247185
2420;ID201711000;11004259;Dr. Karamba Diaby;SPD;;17;17.02.2022;455;0.011129671;0.025204765;0.0069447104;0.0054086978
2421;ID201711100;11004900;René Springer;AFD;;17;17.02.2022;451;0.1492734;0.017075228;0.008146679;0.006853518
2422;ID201711200;11004871;Christian Sauter;FDP;;17;17.02.2022;453;0.009138537;0.021249333;0.004971394;0.0053627957
2423;ID201711300;11004837;Zaklin Nastic;DIE LINKE;;17;17.02.2022;256;0.15213443;0.011916001;0.023926893;0.0416688
2424;ID201711400;11004950;Dr. Joe Weingarten;SPD;;17;17.02.2022;581;0.008845185;0.076423086;0.0135560855;0.0056024957
2425;ID201711500;11005193;Thomas Röwekamp;CDU/CSU;;17;17.02.2022;665;0.09248628;0.024693074;0.0050450866;0.004958396
2426;ID201711600;11004900;René Springer;AFD;;17;17.02.2022;686;0.07927765;0.01298149;0.009973069;0.009245297
2427;ID201711700;11005051;Heike Engelhardt;SPD;;17;17.02.2022;597;0.22456694;0.039277446;0.028968908;0.013115729
2428;ID201711800;11005233;Diana Stöcker;CDU/CSU;;17;17.02.2022;484;0.036088496;0.051044375;0.01837024;0.005008031
2429;ID201711900;11004405;Kordula Schulz-Asche;BÜNDNIS 90/DIE GRÜNEN;;17;17.02.2022;690;0.04069608;0.07814206;0.021898413;0.0050753593
2430;ID201712000;11005073;Ates Gürpinar;DIE LINKE;;17;17.02.2022;401;0.17753376;0.013527896;0.009947948;0.008428632
2431;ID201712100;11004931;Nicole Westig;FDP;;17;17.02.2022;467;0.021226615;0.03577369;0.010095117;0.0049605025
2432;ID201712200;11004947;Nezahat Baradari;SPD;;17;17.02.2022;549;0.04552204;0.07612173;0.007867417;0.0053297747
2433;ID201712300;11004452;Emmi Zeulner;CDU/CSU;;17;17.02.2022;952;0.06682666;0.011851747;0.0052010757;0.004249971
2434;ID201712400;11004088;Caren Lay;DIE LINKE;;17;17.02.2022;488;0.04079759;0.028198069;0.029180521;0.004297381
2435;ID201712500;11005036;Isabel Cademartori Dujisin;SPD;;17;17.02.2022;541;0.026646368;0.05156976;0.0073256246;0.0048847236
2436;ID201712600;11003525;Enak Ferlemann;CDU/CSU;;17;17.02.2022;927;0.03716303;0.018032487;0.011295835;0.0074998066
2437;ID201712700;11004665;Canan Bayram;BÜNDNIS 90/DIE GRÜNEN;;17;17.02.2022;365;0.049611136;0.061072987;0.05155979;0.0047686957
2438;ID201712800;11005014;Carolin Bachmann;AFD;;17;17.02.2022;430;0.21388352;0.037778437;0.0583489;0.040508907
2439;ID201712900;11004716;Daniel Föst;FDP;;17;17.02.2022;1092;0.064131446;0.020665592;0.018151915;0.024410993
2440;ID201713000;11005168;Brian Nickholz;SPD;;17;17.02.2022;432;0.009945168;0.07042144;0.01639991;0.004673698
2441;ID201713100;11004100;Dr. Jan-Marco Luczak;CDU/CSU;;17;17.02.2022;1367;0.056997303;0.008762985;0.006472362;0.0043760207
2442;ID201713200;11005230;Hanna Steinmüller;BÜNDNIS 90/DIE GRÜNEN;;17;17.02.2022;398;0.010539905;0.031221835;0.004939808;0.0045677326
2443;ID201713300;11005144;Franziska Mascheck;SPD;;17;17.02.2022;430;0.008235709;0.021697387;0.005469713;0.005039187
2444;ID201713400;11004342;Andrea Lindholz;CDU/CSU;;17;17.02.2022;435;0.036202982;0.060803875;0.008493027;0.0045237485
2445;ID201713500;11004244;Heike Baehrens;SPD;;17;17.02.2022;840;0.21836105;0.044192243;0.012371211;0.007721448
2446;ID201713600;11005042;Thomas Dietz;AFD;;17;17.02.2022;426;0.18695185;0.008576174;0.009348928;0.0062006563
2447;ID201713700;11005078;Linda Heitmann;BÜNDNIS 90/DIE GRÜNEN;;17;17.02.2022;754;0.048670217;0.011628879;0.005278227;0.004806344
2448;ID201713800;11004181;Kathrin Vogler;DIE LINKE;;17;17.02.2022;316;0.14408815;0.015103726;0.009276681;0.0052362857
2449;ID201713900;11004003;Christine Aschenberg-Dugnus;FDP;;17;17.02.2022;591;0.053074207;0.035531122;0.017223725;0.0051855734
2450;ID201714000;11004752;Karsten Hilse;AFD;;17;17.02.2022;210;0.07689347;0.009415251;0.00532403;0.005128802
2451;ID201714100;11004003;Christine Aschenberg-Dugnus;FDP;;17;17.02.2022;200;0.13306957;0.06156092;0.047729645;0.0070982226
2452;ID201714200;11004409;Tino Sorge;CDU/CSU;;17;17.02.2022;632;0.13794883;0.009520951;0.0067366655;0.0047469456
2453;ID201714300;11005174;Dr. Christos Pantazis;SPD;;17;17.02.2022;581;0.17394777;0.008213768;0.0072221966;0.0055183494
2454;ID201714400;11004409;Tino Sorge;CDU/CSU;;17;17.02.2022;198;0.018557709;0.0063429996;0.0040225964;0.004143879
2455;ID201714500;11005174;Dr. Christos Pantazis;SPD;;17;17.02.2022;157;0.09432818;0.0071739317;0.005270615;0.00565045
2456;ID201714600;11004169;Stephan Stracke;CDU/CSU;;17;17.02.2022;379;0.18725355;0.019645154;0.0068006734;0.02625719
2457;ID201714700;11003643;Gero Storjohann;CDU/CSU;;17;17.02.2022;450;0.010156834;0.013789315;0.004786739;0.0045954976
2458;ID201714800;11004789;Carina Konrad;FDP;;17;17.02.2022;460;0.06937059;0.032328296;0.00618147;0.004735325
2459;ID201714900;11004917;Alexander Throm;CDU/CSU;;17;17.02.2022;618;0.13461985;0.0064800796;0.004942966;0.01500193
2460;ID201715000;11004771;Elisabeth Kaiser;SPD;;17;17.02.2022;724;0.3018177;0.02847663;0.016037416;0.01686637
2461;ID201715100;11004749;Martin Hess;AFD;;17;17.02.2022;662;0.45296997;0.03164486;0.017429847;0.19016927
2462;ID201715200;11004353;Dr. Irene Mihalic;BÜNDNIS 90/DIE GRÜNEN;;17;17.02.2022;641;0.22542205;0.029035194;0.007957942;0.011253478
2463;ID201715300;11004385;Martina Renner;DIE LINKE;;17;17.02.2022;571;0.23080273;0.07355883;0.023971023;0.037896853
2464;ID201715400;11004956;Sandra Bubendorfer-Licht;FDP;;17;17.02.2022;624;0.2507498;0.009104417;0.010226689;0.006077129
2465;ID201715500;11004802;Helge Lindh;SPD;;17;17.02.2022;825;0.14844269;0.033477295;0.027881753;0.013912353
2466;ID201715600;11004656;Philipp Amthor;CDU/CSU;;17;17.02.2022;727;0.1414289;0.008704535;0.0076124463;0.018607227
2467;ID201715700;11004123;Dr. Konstantin von Notz;BÜNDNIS 90/DIE GRÜNEN;;17;17.02.2022;545;0.3249955;0.010008026;0.008783182;0.015267696
2468;ID201715800;11005075;Philipp Hartewig;FDP;;17;17.02.2022;684;0.033251412;0.034777537;0.005741563;0.00788948
2469;ID201715900;11005079;Matthias Helferich;FRAKTIONSLOS;;17;17.02.2022;290;0.40496248;0.0093295;0.02027699;0.09523121
2470;ID201716000;11005049;Sonja Eichwede;SPD;;17;17.02.2022;604;0.110437095;0.008828245;0.012801079;0.0047006337
2471;ID201716100;11004304;Alexander Hoffmann;CDU/CSU;;17;17.02.2022;605;0.20030916;0.013969337;0.044048548;0.03207778
2472;ID2016300100;11005215;Ria Schröder;FDP;;163;11.04.2024;899;0.014957859;0.03429072;0.009432636;0.0047917403
2473;ID2016300200;11004116;Nadine Schön;CDU/CSU;;163;11.04.2024;915;0.08138311;0.016183088;0.0064602955;0.00433428
2474;ID2016300300;11004267;Saskia Esken;SPD;;163;11.04.2024;817;0.020736637;0.0369285;0.0119723715;0.0047112913
2475;ID2016300400;11004722;Dr. Götz Frömming;AFD;;163;11.04.2024;648;0.1192807;0.050312463;0.013437416;0.006552917
2476;ID2016300500;11003756;Kai Gehring;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;560;0.0291705;0.044084683;0.028608605;0.0051633557
2477;ID2016300600;11004941;Gyde Jensen;FDP;;163;11.04.2024;643;0.044980053;0.009826931;0.005560816;0.0046002525
2478;ID2016300700;11003613;Daniela Ludwig;CDU/CSU;;163;11.04.2024;599;0.05232637;0.011821703;0.0050167595;0.0045178146
2479;ID2016300800;11003830;Sönke Rix;SPD;;163;11.04.2024;654;0.046809223;0.019146385;0.005167117;0.004016627
2480;ID2016300900;11004687;Marcus Bühl;AFD;;163;11.04.2024;322;0.22503023;0.016343642;0.03764742;0.052717116
2481;ID2016301000;11005187;Dr. Anja Reinalter;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;560;0.007629112;0.025777102;0.009908569;0.0047082254
2482;ID2016301100;11004063;Oliver Kaczmarek;SPD;;163;11.04.2024;867;0.020791715;0.013354853;0.005645827;0.0045276466
2483;ID2016301200;11004681;Silvia Breher;CDU/CSU;;163;11.04.2024;489;0.023455927;0.008043426;0.005068254;0.0039333897
2484;ID2016301300;11005215;Ria Schröder;FDP;;163;11.04.2024;127;0.07431028;0.008050433;0.0050364267;0.0036195484
2485;ID2016301400;11004681;Silvia Breher;CDU/CSU;;163;11.04.2024;154;0.013543835;0.008030695;0.00436388;0.0041414495
2486;ID2016301500;11005312;Dr. Franziska Krumwiede-Steiner;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;522;0.02395284;0.011199604;0.0055301567;0.0047151204
2487;ID2016301600;11004041;Nicole Gohlke;DIE LINKE;;163;11.04.2024;498;0.107350335;0.010771078;0.00733168;0.004184594
2488;ID2016301700;11004381;Martin Rabanus;SPD;;163;11.04.2024;400;0.04080081;0.06475273;0.049088135;0.004886826
2489;ID2016301800;11004061;Thomas Jarzombek;CDU/CSU;;163;11.04.2024;973;0.031906657;0.008735023;0.0052153217;0.004218679
2490;ID2016301900;11003566;Julia Klöckner;CDU/CSU;;163;11.04.2024;652;0.14690305;0.012287254;0.018347625;0.008789063
2491;ID2016302000;11004442;Bernd Westphal;SPD;;163;11.04.2024;647;0.10879152;0.024619536;0.007692691;0.0047815163
2492;ID2016302100;11004787;Enrico Komning;AFD;;163;11.04.2024;450;0.33077663;0.010102378;0.08328558;0.08821393
2493;ID2016302200;11005039;Dr. Sandra Detzer;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;642;0.026757052;0.014636169;0.0085906815;0.0046434156
2494;ID2016302300;11004763;Reinhard Houben;FDP;;163;11.04.2024;658;0.14559118;0.0061292867;0.005924266;0.0039633107
2495;ID2016302400;11004264;Hansjörg Durz;CDU/CSU;;163;11.04.2024;687;0.083058834;0.010328605;0.009108142;0.0041398555
2496;ID2016302500;11005191;Sebastian Roloff;SPD;;163;11.04.2024;477;0.18276197;0.007858113;0.015337471;0.0055441787
2497;ID2016302600;11005099;Dr. Malte Kaufmann;AFD;;163;11.04.2024;370;0.18296933;0.012252176;0.018659782;0.079481415
2498;ID2016302700;11005019;Katharina Beck;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;1084;0.059537183;0.011269324;0.016767846;0.0049095755
2499;ID2016302800;11004923;Gerald Ullrich;FDP;;163;11.04.2024;496;0.052816577;0.008243223;0.0054959264;0.004211887
2500;ID2016302900;11005118;Tilman Kuban;CDU/CSU;;163;11.04.2024;907;0.1109276;0.033193395;0.013626583;0.021674626
2501;ID2016303000;11005250;Hannes Walter;SPD;;163;11.04.2024;557;0.060305074;0.025049148;0.008315169;0.004716113
2502;ID2016303100;11004693;Jörg Cezanne;DIE LINKE;;163;11.04.2024;401;0.10920669;0.021522509;0.06200848;0.005920873
2503;ID2016303200;11005016;Felix Banaszak;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;556;0.19295768;0.009319876;0.012591434;0.008927813
2504;ID2016303300;11005127;Christian Leye;BSW;;163;11.04.2024;317;0.054415382;0.036181845;0.035434335;0.004488361
2505;ID2016303400;11004745;Markus Herbrand;FDP;;163;11.04.2024;477;0.055637725;0.009969573;0.005417199;0.004057234
2506;ID2016303500;11004325;Gabriele Katzmarek;SPD;;163;11.04.2024;707;0.07970733;0.008720824;0.023286605;0.0050821104
2507;ID2016303600;11005053;Robert Farle;FRAKTIONSLOS;;163;11.04.2024;291;0.27972838;0.007442314;0.021598434;0.04258008
2508;ID2016303700;11005151;Robin Mesarosch;SPD;;163;11.04.2024;544;0.08889492;0.07831962;0.034674827;0.01153819
2509;ID2016303900;11004011;Steffen Bilger;CDU/CSU;;163;11.04.2024;770;0.18117373;0.015115045;0.022545174;0.0065601314
2510;ID2016304000;11004287;Rita Hagl-Kehl;SPD;;163;11.04.2024;787;0.0069837095;0.080739655;0.010029232;0.0056849886
2511;ID2016304100;11004714;Peter Felser;AFD;;163;11.04.2024;545;0.15471879;0.044311035;0.00784039;0.020734718
2512;ID2016304200;11004754;Dr. Gero Clemens Hocker;FDP;;163;11.04.2024;695;0.02573719;0.024941275;0.0059431405;0.004105196
2513;ID2016304300;11004429;Dr. Julia Verlinden;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;403;0.010310936;0.039785516;0.0183631;0.004526326
2514;ID2016304400;11004415;Albert Stegemann;CDU/CSU;;163;11.04.2024;804;0.14129907;0.015193749;0.008155555;0.0045655025
2515;ID2016304500;11005206;Peggy Schierenbeck;SPD;;163;11.04.2024;837;0.013239017;0.015480306;0.005887018;0.0049180267
2516;ID2016304600;11005203;Bernd Schattner;AFD;;163;11.04.2024;500;0.20356007;0.050534528;0.018703358;0.08322498
2517;ID2016304700;11005027;Ingo Bodtke;FDP;;163;11.04.2024;478;0.09334743;0.03484433;0.010963216;0.057722434
2518;ID2016304800;11003576;Renate Künast;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;650;0.06639403;0.060300857;0.006016887;0.005138128
2519;ID2016304900;11005235;Christina Stumpp;CDU/CSU;;163;11.04.2024;587;0.17802879;0.061376598;0.01236167;0.027766895
2520;ID2016305000;11004947;Nezahat Baradari;SPD;;163;11.04.2024;544;0.008337018;0.014988541;0.006685153;0.004994554
2521;ID2016305100;11005123;Ina Latendorf;DIE LINKE;;163;11.04.2024;465;0.17571975;0.021735435;0.035864692;0.004079509
2522;ID2016305200;11005084;Nadine Heselhaus;SPD;;163;11.04.2024;652;0.016249042;0.024235753;0.00965355;0.004263945
2523;ID2016305300;11003706;Artur Auernhammer;CDU/CSU;;163;11.04.2024;485;0.07762697;0.024273261;0.0070724916;0.004723824
2524;ID2016305400;11004781;Norbert Kleinwächter;AFD;;163;11.04.2024;712;0.17527959;0.033197574;0.082572035;0.024695447
2525;ID2016305500;11004881;Johannes Schraps;SPD;;163;11.04.2024;1068;0.15360478;0.02483164;0.023499735;0.025023522
2526;ID2016305600;11004731;Kay Gottschalk;AFD;;163;11.04.2024;302;0.14894737;0.0076114223;0.010786804;0.006476806
2527;ID2016305700;11004881;Johannes Schraps;SPD;;163;11.04.2024;97;0.24177487;0.007109272;0.0056317677;0.007200471
2528;ID2016305800;11005106;Dr. Ottilie Klein;CDU/CSU;;163;11.04.2024;635;0.11686075;0.018486524;0.005874962;0.00786008
2529;ID2016305900;11005200;Jamila Schäfer;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;543;0.3689213;0.011030846;0.012325355;0.036007456
2530;ID2016306000;11004906;Dr. Marie-Agnes Strack-Zimmermann;FDP;;163;11.04.2024;769;0.22435914;0.013185169;0.023441197;0.019961003
2531;ID2016306100;11005210;Jan Wenzel Schmidt;AFD;;163;11.04.2024;407;0.042628724;0.059048157;0.0138628725;0.0051866337
2532;ID2016306200;11003782;Josip Juratovic;SPD;;163;11.04.2024;741;0.11994412;0.020722007;0.018491816;0.007844895
2533;ID2016306300;11004383;Alexander Radwan;CDU/CSU;;163;11.04.2024;780;0.20388046;0.00759462;0.036656726;0.0074465633
2534;ID2016306400;11005019;Katharina Beck;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;417;0.17909291;0.009718731;0.009802297;0.008196579
2535;ID2016306500;11005129;Dr. Thorsten Lieb;FDP;;163;11.04.2024;700;0.16586253;0.022405904;0.007262567;0.011238753
2536;ID2016306600;11005082;Susanne Hennig-Wellsow;DIE LINKE;;163;11.04.2024;376;0.1013625;0.0070724315;0.012599045;0.005496533
2537;ID2016306700;11004605;Christian Petry;SPD;;163;11.04.2024;732;0.09553388;0.009509682;0.006356141;0.009289413
2538;ID2016306800;11004731;Kay Gottschalk;AFD;;163;11.04.2024;352;0.3161118;0.0639636;0.03403352;0.04159799
2539;ID2016306900;11005069;Dr. Ingeborg Gräßle;CDU/CSU;;163;11.04.2024;577;0.17080042;0.013666551;0.00712106;0.0047458564
2540;ID2016307000;11004060;Andrej Hunko;BSW;;163;11.04.2024;508;0.10334783;0.006991321;0.011497294;0.0059262705
2541;ID2016307100;11005071;Sabine Grützmacher;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;444;0.10313432;0.009939474;0.0048305355;0.006065122
2542;ID2016307200;11002733;Dr. Michael Meister;CDU/CSU;;163;11.04.2024;636;0.11101017;0.022833882;0.0076840348;0.0047642826
2543;ID2016307300;11004444;Dirk Wiese;SPD;;163;11.04.2024;813;0.1140235;0.021440083;0.0085832225;0.0063661905
2544;ID2016307400;11004926;Christoph de Vries;CDU/CSU;;163;11.04.2024;764;0.22209686;0.00815005;0.02938744;0.025704853
2545;ID2016307500;11004353;Dr. Irene Mihalic;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;658;0.2624671;0.012024309;0.011859576;0.020073265
2546;ID2016307600;11004778;Stefan Keuter;AFD;;163;11.04.2024;753;0.2318493;0.01335979;0.00951892;0.021180375
2547;ID2016307700;11004796;Konstantin Kuhle;FDP;;163;11.04.2024;763;0.31357372;0.0076828464;0.025591826;0.021925703
2548;ID2016307800;11005249;Maja Wallstein;SPD;;163;11.04.2024;753;0.1083692;0.026250804;0.031972095;0.0062544583
2549;ID2016307900;11005002;Knut Abraham;CDU/CSU;;163;11.04.2024;676;0.324868;0.00614418;0.014070616;0.039724648
2550;ID2016308000;11004123;Dr. Konstantin von Notz;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;654;0.35887536;0.0065922877;0.019232422;0.0342059
2551;ID2016308100;11004385;Martina Renner;DIE LINKE;;163;11.04.2024;425;0.23171827;0.005157029;0.039116643;0.018015893
2552;ID2016308200;11004654;Renata Alt;FDP;;163;11.04.2024;515;0.27281505;0.01725372;0.0318002;0.010611992
2553;ID2016308300;11005053;Robert Farle;FRAKTIONSLOS;;163;11.04.2024;342;0.24305502;0.00993095;0.01336276;0.016832383
2554;ID2016308400;11004291;Sebastian Hartmann;SPD;;163;11.04.2024;813;0.25384194;0.015683176;0.018713322;0.011044419
2555;ID2016308500;11004427;Dr. Volker Ullrich;CDU/CSU;;163;11.04.2024;522;0.2616143;0.020604027;0.0076074554;0.0128491735
2556;ID2016308600;11004778;Stefan Keuter;AFD;;163;11.04.2024;375;0.095377184;0.005715075;0.0045608226;0.004001417
2557;ID2016308700;11004123;Dr. Konstantin von Notz;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;102;0.11088145;0.005792884;0.0046004583;0.0042975256
2558;ID2016308800;11005249;Maja Wallstein;SPD;;163;11.04.2024;90;0.03007586;0.14924927;0.008236548;0.0037159168
2559;ID2016309000;11004427;Dr. Volker Ullrich;CDU/CSU;;163;11.04.2024;507;0.06273601;0.019525921;0.008784138;0.004371639
2560;ID2016309100;11005241;Derya Türk-Nachbaur;SPD;;163;11.04.2024;521;0.06755373;0.008697681;0.006753302;0.005056156
2561;ID2016309200;11004680;Jürgen Braun;AFD;;163;11.04.2024;994;0.13392134;0.008187237;0.0062689763;0.044559292
2562;ID2016309300;11004948;Peter Heidt;FDP;;163;11.04.2024;458;0.055963367;0.0087968195;0.0048002484;0.0050346525
2563;ID2016309400;11003566;Julia Klöckner;CDU/CSU;;163;11.04.2024;460;0.06153689;0.009738166;0.0055083414;0.0052404576
2564;ID2016309500;11005231;Nadja Sthamer;SPD;;163;11.04.2024;424;0.051457874;0.029668141;0.019599952;0.009419359
2565;ID2016309600;11003034;Dr. Dietmar Bartsch;DIE LINKE;;163;11.04.2024;369;0.07679955;0.015273215;0.0058490015;0.0052250507
2566;ID2016309700;11004757;Dr. Christoph Hoffmann;FDP;;163;11.04.2024;299;0.040446214;0.009799211;0.005161897;0.0057867146
2567;ID2016309800;11003746;Sevim Dağdelen;BSW;;163;11.04.2024;266;0.21159016;0.005778631;0.0117538115;0.0177817
2568;ID2016309900;11005135;Bettina Lugk;SPD;;163;11.04.2024;414;0.07712466;0.014585433;0.009290769;0.005092985
2569;ID2016310000;11004050;Jürgen Hardt;CDU/CSU;;163;11.04.2024;508;0.015280233;0.014544897;0.0042008366;0.004283469
2570;ID2016310100;11005075;Philipp Hartewig;FDP;;163;11.04.2024;629;0.06064664;0.016414013;0.0058208224;0.004138914
2571;ID2016310200;11003574;Dr. Günter Krings;CDU/CSU;;163;11.04.2024;707;0.16120961;0.024895145;0.016794296;0.008069033
2572;ID2016310300;11005056;Sebastian Fiedler;SPD;;163;11.04.2024;1319;0.019860892;0.008572238;0.004620442;0.004262783
2573;ID2016310400;11004850;Tobias Matthias Peterka;AFD;;163;11.04.2024;607;0.1794127;0.014378146;0.005692201;0.030418674
2574;ID2016310500;11005132;Helge Limburg;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;979;0.14592092;0.009311324;0.0069718156;0.005036125
2575;ID2016310600;11004427;Dr. Volker Ullrich;CDU/CSU;;163;11.04.2024;503;0.012123789;0.010002688;0.0044235163;0.0036058016
2576;ID2016310700;11005015;Daniel Baldy;SPD;;163;11.04.2024;528;0.03108774;0.011422267;0.005078201;0.004278473
2577;ID2016310900;11005182;Dr. Martin Plum;CDU/CSU;;163;11.04.2024;856;0.12178105;0.0069331103;0.0064280946;0.0053841574
2578;ID2016311000;11005128;Luiza Licina-Bode;SPD;;163;11.04.2024;742;0.014305628;0.008694682;0.0076300385;0.0037863662
2579;ID2016311100;11004767;Fabian Jacobi;AFD;;163;11.04.2024;607;0.059510995;0.025151797;0.027501395;0.03151253
2580;ID2016311200;11004866;Dr. Manuela Rottmann;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;877;0.022191128;0.012283428;0.0051054647;0.00396341
2581;ID2016311300;11005261;Mechthilde Wittmann;CDU/CSU;;163;11.04.2024;651;0.023033474;0.020856896;0.006173583;0.0040980997
2582;ID2016311400;11005170;Lennard Oehl;SPD;;163;11.04.2024;561;0.020965308;0.01955853;0.0062257196;0.0047086976
2583;ID2016311500;11004113;Dietrich Monstadt;CDU/CSU;;163;11.04.2024;598;0.012996659;0.015118027;0.008409686;0.004260422
2584;ID2016311600;11004413;Martina Stamm-Fibich;SPD;;163;11.04.2024;511;0.025575312;0.006983916;0.004832265;0.0041261907
2585;ID2016311700;11005018;Dr. Christina Baum;AFD;;163;11.04.2024;439;0.18025608;0.007737413;0.022803782;0.0113853505
2586;ID2016311800;11005180;Dr. Paula Piechotta;BÜNDNIS 90/DIE GRÜNEN;;163;11.04.2024;1019;0.016002664;0.014087579;0.014224801;0.004096262
2587;ID2016311900;11005136;Kristine Lütke;FDP;;163;11.04.2024;629;0.10697603;0.011636791;0.014362275;0.005396227
2588;ID2016312000;11005233;Diana Stöcker;CDU/CSU;;163;11.04.2024;362;0.020971661;0.008062864;0.006296706;0.0048843278
2589;ID2016312100;11005154;Matthias David Mieves;SPD;;163;11.04.2024;439;0.050461996;0.018609667;0.0055901334;0.0051291045
